nteammrpd_s	459.28	-977.28	21.60	0.0	limbo
2057065924	465.78	-930.11	36.79	-180.0	floor
2057065924	474.28	-931.71	36.95	-180.0	captain
2057065924	472.70	-931.71	36.95	-180.0	captain
2057065924	479.82	-931.71	36.95	-180.0	captain
2057065924	478.24	-931.71	36.95	-180.0	captain
2057065924	479.82	-927.54	36.95	-180.0	captain
2057065924	478.24	-927.54	36.95	-180.0	captain
2057065924	474.28	-927.54	36.95	-180.0	captain
2057065924	472.70	-927.54	36.95	-180.0	captain
2057065924	479.82	-923.78	36.95	-180.0	captain
2057065924	478.24	-923.78	36.95	-180.0	captain
2057065924	474.28	-923.78	36.95	-180.0	captain
2057065924	472.70	-923.78	36.95	-180.0	captain
2057065924	468.06	-927.79	36.78	-180.0	captain
2057065924	465.60	-927.79	36.78	-180.0	captain
2057065924	457.03	-927.66	36.96	-180.0	captain
2057065924	454.57	-927.66	36.96	-180.0	captain
2057065924	457.03	-923.14	36.96	-180.0	captain
2057065924	454.57	-923.14	36.96	-180.0	captain
2057065924	464.24	-923.29	36.96	-180.0	captain
2057065924	461.78	-923.29	36.96	-180.0	captain
2057065924	464.24	-925.16	36.96	-180.0	captain
2057065924	461.78	-925.16	36.96	-180.0	captain
2057065924	461.31	-930.21	36.96	90.0	captain
2057065924	461.31	-927.76	36.96	90.0	captain
2057065924	458.11	-931.67	36.96	90.0	captain
2057065924	458.11	-929.21	36.96	90.0	captain
2057065924	451.25	-931.67	36.96	90.0	captain
2057065924	451.25	-929.21	36.96	90.0	captain
2057065924	470.51	-932.61	32.62	90.0	press
2057065924	470.51	-930.16	32.62	90.0	press
2057065924	470.51	-939.07	32.62	90.0	press
2057065924	470.51	-936.64	32.62	90.0	press
2057065924	470.51	-934.22	32.62	90.0	press
2057065924	472.38	-939.07	32.62	90.0	press
2057065924	472.38	-936.64	32.62	90.0	press
2057065924	472.38	-934.22	32.62	90.0	press
2057065924	472.38	-932.61	32.62	90.0	press
2057065924	472.38	-930.16	32.62	90.0	press
2057065924	477.76	-939.07	32.62	90.0	press
2057065924	477.76	-936.64	32.62	90.0	press
2057065924	477.76	-934.22	32.62	90.0	press
2057065924	477.76	-932.61	32.62	90.0	press
2057065924	477.76	-930.16	32.62	90.0	press
2057065924	479.65	-939.07	32.62	90.0	press
2057065924	479.65	-936.64	32.62	90.0	press
2057065924	479.65	-934.22	32.62	90.0	press
2057065924	479.65	-932.61	32.62	90.0	press
2057065924	479.65	-930.16	32.62	90.0	press
2057065924	461.24	-939.07	32.79	90.0	confer
2057065924	463.13	-939.07	32.79	90.0	confer
2057065924	457.14	-939.07	32.79	90.0	confer
2057065924	459.03	-939.07	32.79	90.0	confer
2057065924	457.14	-937.11	32.79	90.0	confer
2057065924	459.03	-937.11	32.79	90.0	confer
2057065924	461.24	-937.11	32.79	90.0	confer
2057065924	463.13	-937.11	32.79	90.0	confer
2057065924	457.14	-934.98	32.79	90.0	confer
2057065924	459.03	-934.98	32.79	90.0	confer
2057065924	461.24	-934.98	32.79	90.0	confer
2057065924	463.13	-934.98	32.79	90.0	confer
2057065924	457.14	-931.90	32.79	90.0	confer
2057065924	459.03	-931.90	32.79	90.0	confer
2057065924	461.24	-931.90	32.79	90.0	confer
2057065924	463.13	-931.90	32.79	90.0	confer
2057065924	457.14	-929.61	32.79	90.0	confer
2057065924	459.03	-929.61	32.79	90.0	confer
2057065924	461.24	-929.61	32.79	90.0	confer
2057065924	463.13	-929.61	32.79	90.0	confer
2057065924	465.38	-933.31	32.79	90.0	lefthall
2057065924	465.38	-931.36	32.79	90.0	lefthall
2057065924	467.03	-933.31	32.79	90.0	lefthall
2057065924	468.61	-933.31	32.79	90.0	lefthall
2057065924	468.61	-931.36	32.79	90.0	lefthall
2057065924	468.61	-935.93	32.79	90.0	lefthall
2057065924	468.61	-937.89	32.79	90.0	lefthall
2057065924	467.03	-937.89	32.79	90.0	lefthall
2057065924	465.38	-935.93	32.79	90.0	lefthall
2057065924	465.38	-937.89	32.79	90.0	lefthall
2057065924	468.61	-941.32	32.79	90.0	lefthall
2057065924	468.61	-943.28	32.79	90.0	lefthall
2057065924	467.03	-943.28	32.79	90.0	lefthall
2057065924	465.38	-941.32	32.79	90.0	lefthall
2057065924	465.38	-943.28	32.79	90.0	lefthall
2057065924	468.61	-948.38	32.79	90.0	lefthall
2057065924	468.61	-950.33	32.79	90.0	lefthall
2057065924	467.03	-948.23	32.79	90.0	lefthall
2057065924	465.38	-948.38	32.79	90.0	lefthall
2057065924	465.38	-950.33	32.79	90.0	lefthall
2057065924	467.29	-953.26	32.76	90.0	mainhall
2057065924	465.38	-953.26	32.76	90.0	mainhall
2057065924	467.29	-958.41	32.76	90.0	mainhall
2057065924	465.38	-958.41	32.76	90.0	mainhall
2057065924	467.29	-955.78	32.76	90.0	mainhall
2057065924	465.38	-955.78	32.76	90.0	mainhall
2057065924	468.61	-961.83	32.79	90.0	righthall
2057065924	465.38	-961.83	32.79	90.0	righthall
2057065924	467.08	-963.65	32.79	90.0	righthall
2057065924	468.61	-965.40	32.79	90.0	righthall
2057065924	465.38	-965.40	32.79	90.0	righthall
2057065924	467.08	-967.22	32.79	90.0	righthall
2057065924	468.61	-971.98	32.79	90.0	righthall
2057065924	465.38	-971.98	32.79	90.0	righthall
2057065924	467.08	-973.79	32.79	90.0	righthall
2057065924	468.61	-977.45	32.79	90.0	righthall
2057065924	465.38	-977.45	32.79	90.0	righthall
2057065924	467.08	-979.27	32.79	90.0	righthall
2057065924	468.61	-983.05	32.79	90.0	righthall
2057065924	465.38	-983.05	32.79	90.0	righthall
2057065924	467.08	-984.86	32.79	90.0	righthall
2057065924	463.39	-984.00	33.03	90.0	righthall
2057065924	460.15	-984.00	33.03	90.0	righthall
2057065924	454.71	-984.00	33.03	90.0	righthall
2057065924	457.94	-984.00	33.03	90.0	righthall
2057065924	446.67	-984.00	33.03	90.0	righthall
2057065924	449.91	-984.00	33.03	90.0	righthall
2057065924	454.89	-979.21	32.84	90.0	armory
2057065924	461.68	-979.21	32.84	90.0	armory
2057065924	456.66	-979.21	32.84	90.0	armory
2057065924	452.51	-979.21	32.84	90.0	armory
2057065924	453.15	-973.59	32.84	90.0	armory
4122795789	455.79	-979.21	32.88	90.0	armory
4122795789	461.22	-979.21	32.88	90.0	armory
4122795789	453.13	-977.34	32.88	90.0	armory
2057065924	470.10	-967.32	32.76	90.0	righthall
2057065924	472.74	-967.32	32.76	90.0	righthall
2057065924	475.08	-967.32	32.76	90.0	righthall
2057065924	477.64	-967.32	32.76	90.0	righthall
2057065924	477.64	-971.24	32.76	90.0	righthall
2057065924	475.08	-971.24	32.76	90.0	righthall
2057065924	472.74	-971.24	32.76	90.0	righthall
2057065924	470.10	-971.24	32.76	90.0	righthall
2057065924	477.64	-974.59	32.76	90.0	righthall
2057065924	475.08	-974.59	32.76	90.0	righthall
2057065924	472.74	-974.59	32.76	90.0	righthall
2057065924	470.10	-974.59	32.76	90.0	righthall
2057065924	477.64	-977.27	32.76	90.0	righthall
2057065924	475.08	-977.27	32.76	90.0	righthall
2057065924	472.74	-977.27	32.76	90.0	righthall
2057065924	470.10	-977.27	32.76	90.0	righthall
2057065924	477.64	-980.07	32.76	90.0	righthall
2057065924	475.08	-980.07	32.76	90.0	righthall
2057065924	472.74	-980.07	32.76	90.0	righthall
2057065924	470.10	-980.07	32.76	90.0	righthall
2057065924	457.22	-972.77	32.76	-180.0	mainhall
2057065924	457.22	-974.99	32.76	-180.0	mainhall
2057065924	463.25	-974.99	32.76	-180.0	mainhall
2057065924	463.25	-972.77	32.76	-180.0	mainhall
2057065924	461.11	-974.99	32.76	-180.0	mainhall
2057065924	461.11	-972.77	32.76	-180.0	mainhall
2057065924	459.32	-974.99	32.76	-180.0	mainhall
2057065924	459.32	-972.77	32.76	-180.0	mainhall
2057065924	466.32	-984.06	36.78	-90.0	righthalloor
2057065924	468.36	-983.98	36.78	-90.0	righthalloor
2057065924	461.73	-984.16	36.78	-90.0	righthalloor
2057065924	463.77	-984.13	36.78	-90.0	righthalloor
2057065924	457.38	-984.13	36.78	-90.0	righthalloor
2057065924	459.42	-984.20	36.78	-90.0	righthalloor
2057065924	452.77	-984.13	36.78	-90.0	righthalloor
2057065924	454.81	-984.13	36.78	-90.0	righthalloor
2057065924	453.28	-981.42	36.78	-90.0	righthalloor
2057065924	455.32	-981.42	36.78	-90.0	righthalloor
2057065924	453.28	-979.17	36.78	-90.0	righthalloor
2057065924	455.32	-979.17	36.78	-90.0	righthalloor
2057065924	460.21	-981.42	36.78	-90.0	righthalloor
2057065924	462.25	-981.42	36.78	-90.0	righthalloor
2057065924	460.21	-979.17	36.78	-90.0	righthalloor
2057065924	462.25	-979.17	36.78	-90.0	righthalloor
2057065924	448.61	-981.79	36.79	90.0	rest
2057065924	445.35	-981.79	36.79	90.0	rest
2057065924	448.61	-984.47	36.79	90.0	rest
2057065924	445.35	-984.47	36.79	90.0	rest
2057065924	448.61	-978.88	36.79	90.0	rest
2057065924	445.35	-978.88	36.79	90.0	rest
2057065924	466.32	-981.58	36.78	-90.0	righthalloor
2057065924	468.36	-981.50	36.78	-90.0	righthalloor
2057065924	466.32	-977.17	36.78	-90.0	righthalloor
2057065924	468.36	-977.09	36.78	-90.0	righthalloor
2057065924	477.16	-960.85	32.77	-90.0	righthall
2057065924	477.16	-962.96	32.77	-90.0	righthall
2057065924	477.16	-965.49	32.77	-90.0	righthall
2057065924	473.57	-965.49	32.77	-90.0	righthall
2057065924	473.57	-962.96	32.77	-90.0	righthall
2057065924	473.57	-960.85	32.77	-90.0	righthall
2057065924	471.85	-965.49	32.77	-90.0	righthall
2057065924	471.85	-962.96	32.77	-90.0	righthall
2057065924	471.85	-960.85	32.77	-90.0	righthall
2057065924	470.21	-965.49	32.77	-90.0	righthall
2057065924	470.21	-962.96	32.77	-90.0	righthall
2057065924	470.21	-960.85	32.77	-90.0	righthall
2057065924	475.37	-960.85	32.77	-90.0	righthall
2057065924	475.37	-962.96	32.77	-90.0	righthall
2057065924	475.37	-965.49	32.77	-90.0	righthall
2057065924	465.61	-970.98	41.18	0.0	2ndunithall
2057065924	467.17	-970.98	41.18	0.0	2ndunithall
2057065924	465.61	-973.67	41.18	0.0	2ndunithall
2057065924	467.17	-973.67	41.18	0.0	2ndunithall
2057065924	465.61	-975.77	41.18	0.0	2ndunithall
2057065924	467.17	-975.77	41.18	0.0	2ndunithall
2057065924	465.61	-978.06	41.18	0.0	2ndunithall
2057065924	467.17	-978.06	41.18	0.0	2ndunithall
2057065924	465.61	-980.87	41.18	0.0	2ndunithall
2057065924	467.17	-980.87	41.18	0.0	2ndunithall
2057065924	465.61	-983.77	41.18	0.0	2ndunithall
2057065924	467.17	-983.77	41.18	0.0	2ndunithall
2057065924	461.32	-979.12	41.06	90.0	2ndunithall
2057065924	459.71	-979.12	41.06	90.0	2ndunithall
2057065924	457.70	-979.12	41.06	90.0	2ndunithall
2057065924	461.32	-976.18	41.06	90.0	2ndunithall
2057065924	459.71	-976.18	41.06	90.0	2ndunithall
2057065924	457.70	-976.18	41.06	90.0	2ndunithall
2057065924	457.70	-981.88	41.06	90.0	2ndunithall
2057065924	461.32	-981.88	41.06	90.0	2ndunithall
2057065924	459.71	-981.88	41.06	90.0	2ndunithall
2057065924	470.16	-953.39	41.21	0.0	2ndunithall
2057065924	470.16	-955.73	41.21	0.0	2ndunithall
2057065924	468.01	-955.73	41.21	0.0	2ndunithall
2057065924	468.01	-953.39	41.21	0.0	2ndunithall
2057065924	467.07	-964.92	41.21	0.0	2ndunithall
2057065924	465.70	-964.92	41.21	0.0	2ndunithall
2057065924	465.70	-962.25	41.21	0.0	2ndunithall
2057065924	467.07	-962.25	41.21	0.0	2ndunithall
2057065924	465.70	-958.95	41.21	0.0	2ndunithall
2057065924	467.07	-958.95	41.21	0.0	2ndunithall
2057065924	465.70	-955.80	41.21	0.0	2ndunithall
2057065924	467.07	-955.80	41.21	0.0	2ndunithall
2057065924	465.70	-952.40	41.21	0.0	2ndunithall
2057065924	467.07	-952.40	41.21	0.0	2ndunithall
2057065924	465.70	-950.01	41.21	0.0	2ndunithall
2057065924	467.07	-950.01	41.21	0.0	2ndunithall
nteam_mrpd_lamp1	471.47	-964.26	40.54	90.0	2ndunithall
4122795789	471.33	-962.00	41.09	0.0	2ndunithall
2057065924	472.03	-963.60	41.05	0.0	2ndunithall
2057065924	472.03	-966.27	41.05	0.0	2ndunithall
nteam_mrpd_lamp1	471.47	-959.92	40.54	90.0	2ndunithall
2057065924	472.03	-959.26	41.05	0.0	2ndunithall
2057065924	472.03	-961.93	41.05	0.0	2ndunithall
2057065924	470.01	-963.60	41.05	0.0	2ndunithall
2057065924	470.01	-966.27	41.05	0.0	2ndunithall
2057065924	470.01	-961.93	41.05	0.0	2ndunithall
2057065924	470.01	-959.26	41.05	0.0	2ndunithall
2057065924	465.68	-939.92	41.18	0.0	2ndunitmidhall
2057065924	468.13	-939.92	41.18	0.0	2ndunitmidhall
2057065924	468.13	-942.96	41.18	0.0	2ndunitmidhall
2057065924	465.68	-942.96	41.18	0.0	2ndunitmidhall
2057065924	468.13	-945.28	41.18	0.0	2ndunitmidhall
2057065924	465.68	-945.28	41.18	0.0	2ndunitmidhall
2057065924	475.88	-939.95	41.17	0.0	2ndunitoffice
2057065924	472.28	-939.95	41.17	0.0	2ndunitoffice
2057065924	474.04	-939.95	41.17	0.0	2ndunitoffice
2057065924	474.04	-937.93	41.17	0.0	2ndunitoffice
2057065924	475.88	-937.93	41.17	0.0	2ndunitoffice
2057065924	472.28	-937.93	41.17	0.0	2ndunitoffice
2057065924	475.88	-933.92	41.17	0.0	2ndunitoffice
2057065924	475.88	-928.92	41.17	0.0	2ndunitoffice
2057065924	475.88	-930.95	41.17	0.0	2ndunitoffice
2057065924	461.38	-942.93	41.17	0.0	2ndunitoffice
2057065924	459.55	-942.93	41.17	0.0	2ndunitoffice
2057065924	457.79	-942.93	41.17	0.0	2ndunitoffice
2057065924	461.38	-940.92	41.17	0.0	2ndunitoffice
2057065924	459.55	-940.92	41.17	0.0	2ndunitoffice
2057065924	457.79	-940.92	41.17	0.0	2ndunitoffice
2057065924	461.38	-937.91	41.17	0.0	2ndunitoffice
2057065924	459.55	-937.91	41.17	0.0	2ndunitoffice
2057065924	457.79	-937.91	41.17	0.0	2ndunitoffice
2057065924	457.79	-933.92	41.17	0.0	2ndunitoffice
2057065924	457.79	-930.93	41.17	0.0	2ndunitoffice
2057065924	457.79	-928.93	41.17	0.0	2ndunitoffice
2057065924	472.40	-932.94	41.06	180.0	2ndunitcaptain
2057065924	469.45	-932.94	41.06	180.0	2ndunitcaptain
2057065924	465.01	-932.94	41.06	180.0	2ndunitcaptain
2057065924	461.53	-932.94	41.06	180.0	2ndunitcaptain
2057065924	461.53	-929.93	41.06	180.0	2ndunitcaptain
2057065924	465.01	-929.93	41.06	180.0	2ndunitcaptain
2057065924	469.45	-929.93	41.06	180.0	2ndunitcaptain
2057065924	472.40	-929.93	41.06	180.0	2ndunitcaptain
2057065924	461.53	-927.92	41.06	180.0	2ndunitcaptain
2057065924	465.01	-927.92	41.06	180.0	2ndunitcaptain
2057065924	469.45	-927.92	41.06	180.0	2ndunitcaptain
2057065924	472.40	-927.92	41.06	180.0	2ndunitcaptain
2057065924	465.34	-982.47	44.99	-90.0	caffeteria
2057065924	468.19	-982.47	44.99	-90.0	caffeteria
2057065924	468.19	-979.44	44.99	-90.0	caffeteria
2057065924	465.34	-979.44	44.99	-90.0	caffeteria
2057065924	468.19	-976.63	44.99	-90.0	caffeteria
2057065924	465.34	-976.63	44.99	-90.0	caffeteria
2057065924	468.19	-969.44	44.99	-90.0	caffeteria
2057065924	465.34	-969.44	44.99	-90.0	caffeteria
2057065924	460.18	-969.44	44.99	-90.0	caffeteria
2057065924	457.33	-969.44	44.99	-90.0	caffeteria
2057065924	455.61	-969.44	44.99	-90.0	caffeteria
2057065924	452.76	-969.44	44.99	-90.0	caffeteria
2057065924	447.34	-969.44	44.99	-90.0	caffeteria
2057065924	444.48	-969.44	44.99	-90.0	caffeteria
2057065924	450.17	-969.44	44.99	-90.0	caffeteria
2057065924	444.48	-972.44	44.99	-90.0	caffeteria
2057065924	447.34	-972.44	44.99	-90.0	caffeteria
2057065924	450.17	-972.44	44.99	-90.0	caffeteria
2057065924	452.76	-972.44	44.99	-90.0	caffeteria
2057065924	455.61	-972.44	44.99	-90.0	caffeteria
2057065924	444.48	-981.45	44.99	-90.0	caffeteria
2057065924	447.34	-981.45	44.99	-90.0	caffeteria
2057065924	450.17	-981.45	44.99	-90.0	caffeteria
2057065924	452.76	-981.45	44.99	-90.0	caffeteria
2057065924	455.61	-981.45	44.99	-90.0	caffeteria
2057065924	444.48	-985.15	44.99	-90.0	caffeteria
2057065924	447.34	-985.15	44.99	-90.0	caffeteria
2057065924	450.17	-985.15	44.99	-90.0	caffeteria
2057065924	452.76	-985.15	44.99	-90.0	caffeteria
2057065924	455.61	-985.15	44.99	-90.0	caffeteria
4122795789	456.09	-990.83	25.86	90.0	area
4122795789	450.82	-990.83	25.86	90.0	area
4122795789	450.16	-996.18	25.77	90.0	area
4122795789	442.20	-996.22	25.77	90.0	area
4122795789	438.14	-996.18	25.77	90.0	area
4122795789	450.16	-1001.14	25.77	90.0	area
4122795789	450.16	-1009.41	25.77	90.0	area
4122795789	459.49	-996.26	25.77	90.0	area
4122795789	462.13	-1001.03	25.77	90.0	area
4122795789	462.13	-1010.48	25.77	90.0	area
4122795789	426.53	-1007.86	26.13	90.0	area
4122795789	426.53	-998.61	26.13	90.0	area
4122795789	426.96	-992.61	26.14	-180.0	sec
4122795789	432.31	-991.41	25.96	90.0	area
4122795789	421.49	-991.41	25.96	90.0	area
4122795789	443.74	-1000.68	25.78	90.0	area
4122795789	454.42	-1002.91	25.78	90.0	area
4122795789	457.87	-1002.91	25.78	90.0	area
4122795789	468.71	-1000.65	25.78	90.0	area
4122795789	467.59	-1007.62	25.78	-180.0	int1
4122795789	467.52	-1012.59	25.78	180.0	int1
4122795789	455.24	-1007.47	25.78	-180.0	int2
4122795789	455.82	-1012.60	25.79	-180.0	int2
4122795789	444.73	-1007.51	25.78	-180.0	int3
4122795789	444.92	-1012.61	25.78	-180.0	int3
4122795789	441.75	-990.84	25.09	180.0	area
4122795789	444.22	-990.84	25.09	180.0	area
4122795789	436.19	-988.37	25.78	180.0	area
4122795789	436.19	-992.65	25.78	180.0	area
2057065924	458.81	-988.95	25.82	90.0	area
2057065924	458.81	-992.92	25.82	90.0	area
2057065924	454.78	-992.92	25.82	90.0	area
2057065924	454.78	-988.95	25.82	90.0	area
2057065924	451.04	-992.92	25.82	90.0	area
2057065924	451.04	-988.95	25.82	90.0	area
2057065924	448.20	-992.92	25.82	90.0	area
2057065924	448.20	-988.95	25.82	90.0	area
2057065924	450.18	-1011.77	25.74	90.0	area
2057065924	450.18	-1007.79	25.74	90.0	area
2057065924	450.18	-1003.29	25.74	90.0	area
2057065924	450.18	-999.31	25.74	90.0	area
2057065924	462.12	-1011.77	25.74	90.0	area
2057065924	462.12	-1007.79	25.74	90.0	area
2057065924	462.12	-1003.29	25.74	90.0	area
2057065924	462.12	-999.31	25.74	90.0	area
2057065924	463.01	-996.29	25.74	90.0	area
2057065924	458.87	-996.27	25.74	90.0	area
2057065924	449.34	-996.29	25.74	90.0	area
2057065924	453.47	-996.29	25.74	90.0	area
2057065924	442.67	-996.25	25.74	90.0	area
2057065924	446.81	-996.29	25.74	90.0	area
2057065924	444.89	-996.25	25.74	90.0	area
2057065924	440.68	-996.25	25.74	90.0	area
2057065924	435.53	-996.25	25.74	90.0	area
2057065924	432.91	-996.25	25.74	90.0	area
2057065924	421.05	-996.25	25.74	90.0	area
2057065924	424.29	-996.25	25.74	90.0	area
2057065924	429.71	-996.25	25.74	90.0	area
2057065924	432.91	-1000.16	25.74	90.0	area
2057065924	421.05	-1000.16	25.74	90.0	area
2057065924	432.91	-1003.75	25.74	90.0	area
2057065924	421.05	-1003.75	25.74	90.0	area
2057065924	432.91	-1007.99	25.74	90.0	area
2057065924	421.05	-1007.99	25.74	90.0	area
2057065924	432.91	-1012.10	25.74	90.0	area
2057065924	421.05	-1012.10	25.74	90.0	area
2057065924	424.29	-1012.20	25.74	90.0	area
2057065924	429.71	-1012.20	25.74	90.0	area
2057065924	424.41	-992.61	26.09	-180.0	sec
2057065924	427.56	-992.61	26.09	-180.0	sec
2057065924	429.86	-992.61	26.09	-180.0	sec
2057065924	434.99	-988.37	25.74	180.0	area
2057065924	437.82	-988.37	25.74	180.0	area
2057065924	437.82	-990.87	25.74	180.0	area
2057065924	434.99	-990.87	25.74	180.0	area
2057065924	437.82	-993.97	25.74	180.0	area
2057065924	434.99	-993.97	25.74	180.0	area
2057065924	440.05	-988.20	25.04	180.0	area
2057065924	440.05	-990.86	25.04	180.0	area
2057065924	440.05	-993.41	25.04	180.0	area
2057065924	442.92	-993.41	25.04	180.0	area
2057065924	442.92	-990.86	25.04	180.0	area
2057065924	442.92	-988.20	25.04	180.0	area
2057065924	445.39	-993.41	25.04	180.0	area
2057065924	445.39	-990.86	25.04	180.0	area
2057065924	445.39	-988.20	25.04	180.0	area
168901740	451.98	-1014.78	25.76	-160.0	area
168901740	464.03	-1015.25	25.76	-160.0	area
168901740	470.26	-1010.62	25.77	-60.0	int1
168901740	459.45	-1010.75	25.76	-75.0	int2
168901740	452.75	-1010.71	25.76	25.0	int2
168901740	447.30	-1010.83	25.77	-75.0	int3
2057065924	468.71	-998.86	25.74	90.0	area
2057065924	468.71	-1002.82	25.74	90.0	area
2057065924	465.55	-1002.82	25.74	90.0	area
2057065924	465.55	-998.86	25.74	90.0	area
2057065924	457.90	-1004.68	25.74	90.0	area
2057065924	457.90	-999.09	25.74	90.0	area
2057065924	457.90	-1001.96	25.74	90.0	area
2057065924	454.47	-1001.96	25.74	90.0	area
2057065924	454.47	-1004.68	25.74	90.0	area
2057065924	454.47	-999.09	25.74	90.0	area
2057065924	446.99	-1001.96	25.74	90.0	area
2057065924	446.99	-999.09	25.74	90.0	area
2057065924	442.87	-1001.96	25.74	90.0	area
2057065924	442.87	-999.09	25.74	90.0	area
2057065924	446.92	-1007.51	25.73	-180.0	int3
2057065924	442.78	-1007.51	25.73	-180.0	int3
2057065924	442.78	-1011.75	25.73	-180.0	int3
2057065924	446.92	-1011.75	25.73	-180.0	int3
2057065924	442.78	-1014.51	25.73	-180.0	int3
2057065924	446.92	-1014.51	25.73	-180.0	int3
2057065924	453.67	-1006.43	25.74	-180.0	int2
2057065924	458.52	-1006.43	25.74	-180.0	int2
2057065924	458.52	-1009.18	25.74	-180.0	int2
2057065924	453.67	-1009.18	25.74	-180.0	int2
2057065924	458.52	-1010.85	25.74	-180.0	int2
2057065924	453.67	-1010.85	25.74	-180.0	int2
2057065924	458.52	-1015.03	25.74	-180.0	int2
2057065924	453.67	-1015.03	25.74	-180.0	int2
2057065924	458.52	-1012.97	25.74	-180.0	int2
2057065924	453.67	-1012.97	25.74	-180.0	int2
2057065924	427.40	-987.68	25.73	90.0	area
2057065924	427.40	-989.92	25.73	90.0	area
2057065924	429.37	-989.92	25.73	90.0	area
2057065924	429.37	-987.68	25.73	90.0	area
2057065924	432.31	-988.38	25.90	90.0	area
2057065924	421.50	-988.38	25.90	90.0	area
2057065924	469.52	-1009.03	25.73	-180.0	int1
2057065924	465.65	-1009.03	25.73	-180.0	int1
2057065924	465.65	-1011.19	25.73	-180.0	int1
2057065924	469.52	-1011.19	25.73	-180.0	int1
2057065924	465.65	-1013.46	25.73	-180.0	int1
2057065924	469.52	-1013.46	25.73	-180.0	int1
2936964111	469.31	-985.38	41.25	90.0	caffeteria
2936964111	469.31	-985.38	37.25	90.0	2ndunithall
2936964111	469.31	-983.40	37.25	-90.0	2ndunithall
2936964111	469.31	-985.38	33.25	90.0	righthalloor
2936964111	469.31	-983.40	33.25	-90.0	righthalloor
2936964111	469.31	-985.38	29.25	90.0	righthall
2936964111	469.31	-983.40	29.25	-90.0	righthall
2936964111	461.61	-991.85	21.61	0.0	area
2936964111	463.59	-991.85	21.61	-180.0	area
168901740	444.44	-985.75	33.08	105.0	righthall
168901740	451.79	-981.15	32.78	155.0	armory
168901740	463.43	-980.96	32.78	-115.0	armory
168901740	463.58	-982.32	33.07	-75.0	righthall
168901740	468.62	-985.23	32.82	-150.0	righthall
168901740	477.54	-981.94	32.78	-150.0	righthall
168901740	477.58	-966.95	32.78	-55.0	righthall
168901740	468.82	-960.19	32.81	-25.0	righthall
168901740	468.85	-952.49	32.78	-40.0	mainhall
168901740	464.13	-976.07	32.79	-140.0	mainhall
168901740	456.34	-939.64	32.81	155.0	confer
168901740	464.12	-940.01	32.82	-155.0	confer
168901740	465.38	-929.51	32.81	10.0	lefthall
168901740	469.99	-929.25	32.65	30.0	press
168901740	480.70	-929.42	32.65	-35.0	press
168901740	480.50	-943.66	33.26	-135.0	press
168901740	468.78	-951.46	32.81	-150.0	lefthall
168901740	450.70	-970.43	33.04	145.0	mainhall
